_id,device_id,store_id,device_type,device_group,make,model,serial_number,pump,grade,capacity,inspection_cycle,remarks,deleted
9426346,28388,40000,PARKING METER,TIMING,CALE AMERICA,,02156,,,,60 MONTH,BUTLER ST - 4002,0
9426347,28450,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,421626,,,,60 MONTH,BORO LOT #2 - 89,0
9426348,28451,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,190036,,,,60 MONTH,BORO LOT #2 - 90,0
9426349,28452,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,240162,,,,60 MONTH,BORO LOT #2 - 91,0
9426350,28453,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,257310,,,,60 MONTH,BORO LOT #2 - 92,0
9426351,28454,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,004787,,,,60 MONTH,EXTRA 1,0
9426352,28455,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,190441,,,,60 MONTH,EXTRA 2,0
9426353,28460,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,190421,,,,60 MONTH,HIGH ST - 65,0
9426354,28461,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,205814,,,,60 MONTH,WALNUT ST - 66 REJECTED,0
9426355,28462,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,205763,,,,60 MONTH,WALNUT ST - 67,0
9426356,28463,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,604800,,,,60 MONTH,WALNUT ST - 69,0
9426357,28479,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,259181,,,,60 MONTH,BORO LOT #1 - 44 REJECTED,0
9426358,28480,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,259181,,,,60 MONTH,BORO LOT #1 - 45,0
9426359,28481,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,172741,,,,60 MONTH,MAPLEWOOD - 46,0
9426360,28482,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,188151,,,,60 MONTH,MAPLEWOOD - 47 REJECTED,0
9426361,28483,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,432111,,,,60 MONTH,MAPLEWOOD - 48 REJECTED,0
9426362,28484,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,205675,,,,60 MONTH,MAPLEWOOD - 49,0
9426363,28485,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,004795,,,,60 MONTH,MAPLEWOOD - 50,0
9426364,28486,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,301680,,,,60 MONTH,MAPLEWOOD - 51,0
9426365,28487,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,205760,,,,60 MONTH,MAPLEWOOD - 52,0
9426366,28488,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,153465,,,,60 MONTH,MAPLEWOOD - 53,0
9426367,28489,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,257311,,,,60 MONTH,HIGH ST - 54,0
9426368,28490,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,432116,,,,60 MONTH,HIGH ST - 55,0
9426369,28491,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,205678,,,,60 MONTH,HIGH ST - 56,0
9426370,28492,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,190393,,,,60 MONTH,HIGH ST - 57 REJECTED,0
9426371,28493,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,226922,,,,60 MONTH,HIGH ST - 58 REJECTED,0
9426372,28494,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,421807,,,,60 MONTH,HIGH ST - 59,0
9426373,28495,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,401257,,,,60 MONTH,HIGH ST - 60 REJECTED,0
9426374,28496,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,004805,,,,60 MONTH,FREEPORT RD - 21,0
9426375,28497,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,323012,,,,60 MONTH,FREEPORT RD - 22,0
9426376,28498,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,421633,,,,60 MONTH,FREEPORT RD - 23,0
9426377,28499,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,421625,,,,60 MONTH,FREEPORT RD - 24,0
9426378,28500,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,190015,,,,60 MONTH,FREEPORT RD - 25,0
9426379,28501,32426,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,421810,,,,60 MONTH,FREEPORT RD - 26,0
9426380,28538,40401,DIGITAL,SCALE,CAMRY,,NSN,,,,12 MONTH,REJECTED,1
9426381,28539,30578,DIGITAL,SCALE,DETECTO,,2970182,1,,30 LB,12 MONTH,OUT OF ORDER,1
9426382,28540,32207,DIGITAL,SCALE,CAS,,870,,,50 LB,12 MONTH,,0
9426383,28541,31628,JEWELRY SCALE,SCALE,METTLER,,22606804,,,8200 G,12 MONTH,,1
9426384,28545,32644,DIGITAL,SCALE,HOBART,,1160329,BK,,30 LB,12 MONTH,,1
9426385,28546,32215,DIGITAL,SCALE,HOBART,,451156410,BK,,30 LB,12 MONTH,,0
9426386,28547,30094,DIGITAL,SCALE,HOBART,,1139302,ROT,,30 LB,12 MONTH,,1
9426387,28548,30094,PLATFORM,SCALE,HOBART,,451007034,MEAT,,30 LB,12 MONTH,,1
9426388,28549,30094,PLATFORM,SCALE,HOBART,,4714529,MEAT,,30 LB,12 MONTH,,1
9426389,28550,30094,DIGITAL,SCALE,HOBART,,1139311,KIT,,30 LB,12 MONTH,,1
9426390,28551,30094,DIGITAL,SCALE,HOBART,,1139317,SERV,,30 LB,12 MONTH,,1
9426391,28552,30094,DIGITAL,SCALE,HOBART,,1139307,SERV,,30 LB,12 MONTH,,1
9426392,28555,30413,DIGITAL,SCALE,HOBART,,45109135,,,30 LB,12 MONTH,,0
9426393,28556,33023,JEWELRY SCALE,SCALE,OHAUS,,1129450614,,,2100 G,12 MONTH,,1
9426394,28557,32231,PLATFORM,SCALE,TOLEDO,,359376,,,15 LB,12 MONTH,,1
9426395,28558,40324,JEWELRY SCALE,SCALE,OHAUS,,846754611,,,1500 G,12 MONTH,,0
9426396,28560,32375,COMPUTING,SCALE,OHAUS,,7130281487,,,500 G,12 MONTH,REJECTED,1
9426397,28561,30645,DIGITAL,SCALE,DATALOGIC,,45396,SC02,,30 LB,12 MONTH,,0
9426398,28562,40116,DIGITAL,SCALE,CAS,,RP0174,,,30 LB,12 MONTH,,1
9426399,28563,40116,DIGITAL,SCALE,CAS,,670160,,,30 LB,12 MONTH,,1
9426400,28564,40116,DIGITAL,SCALE,CAS,,108,,,30 LB,12 MONTH,,1
9426401,28565,40116,PLATFORM,SCALE,BRECKNELL,,000106,,,100 LB,12 MONTH,,1
9426402,28566,32203,PLATFORM,SCALE,ISHIDA,,1213738,MT,,30 LB,12 MONTH,,0
9426403,28067,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24969,7,R-87,,12 MONTH,,0
9426404,28068,30553,GASOLINE,FUEL DISPENSER,GILBARCO,,24969,8,R-87,,12 MONTH,,0
9426405,28294,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,375628,,,,60 MONTH,NORTH ST - 8,0
9426406,28295,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,150365,,,,60 MONTH,NORTH ST - 9,0
9426407,28296,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,424767,,,,60 MONTH,NORTH ST - 10,0
9426408,28297,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,114649,,,,60 MONTH,NORTH ST - 11,0
9426409,28298,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,69102,,,,60 MONTH,NORTH ST - 12,0
9426410,28299,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,147176,,,,60 MONTH,NORTH ST - 13,0
9426411,28300,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,203215,,,,60 MONTH,NORTH ST - 14,0
9426412,28308,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,323982,,,,60 MONTH,MILLVALE LOT - 2,0
9426413,28309,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,423428,,,,60 MONTH,MILLVALE LOT - 3,0
9426414,28327,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090 (1) (2) 101-2,393202,,,,60 MONTH,GRANT ST - 67,0
9426415,28431,40489,GASOLINE,FUEL DISPENSER,WAYNE,,47945,3,R-87,,12 MONTH,,0
9426416,28432,40489,GASOLINE,FUEL DISPENSER,WAYNE,,47945,4,R-87,,12 MONTH,,0
9426417,28574,32204,DIGITAL,SCALE,NCR,,52874441,47,,30 LB,12 MONTH,,1
9426418,28575,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),11877,,,,60 MONTH,REPAIRS,0
9426419,28576,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),223902,,,,60 MONTH,REPAIRS,0
9426420,28577,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),11870,,,,60 MONTH,REPAIRS,0
9426421,28579,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),11898,,,,60 MONTH,REPAIRS,0
9426422,28582,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),151064,,,,60 MONTH,REPAIRS,0
9426423,28583,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),326201,,,,60 MONTH,REPAIRS,0
9426424,28584,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2) ,233988,,,,60 MONTH,REPAIRS,0
9426425,28585,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),223991,,,,60 MONTH,REPAIRS,0
9426426,28586,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),3817,,,,60 MONTH,REPAIRS,0
9426427,28587,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES,5040 (1) (2),231761,,,,60 MONTH,REPAIRS,0
9426428,28588,32511,PARKING METER,TIMING,DUNCAN INDUSTRIES ,5040 (1) (2),326213,,,,60 MONTH,REPAIRS,0
9426429,28589,32162,DIGITAL,SCALE,SETRA,,6470760,DS,,55 LB,12 MONTH,,0
9426430,28591,32034,DIGITAL,SCALE,HOBART,,451291856,CH,,30 LB,12 MONTH,,0
9426431,28592,32034,DIGITAL,SCALE,HOBART,,451291852,CH,,30 LB,12 MONTH,,0
9426432,28593,40347,PLATFORM,SCALE,GLOBAL,,41000155,,,40 LB,12 MONTH,,0
9426433,28594,40347,PLATFORM,SCALE,METTLER,,67369806,,,150 LB,12 MONTH,,0
9426434,28598,32159,DIGITAL,SCALE,HOBART,,1140018,SF,,30 LB,12 MONTH,,0
9426435,28599,40491,PLATFORM,SCALE,METTLER,,69191226,,,15 LB,12 MONTH,,0
9426436,28600,40492,JEWELRY SCALE,SCALE,AND,,1849811,,,1200 G,12 MONTH,,0
9426437,28604,30294,DIGITAL,SCALE,NCR,,5659380526,SCO8,,30 LB,12 MONTH,,0
9426438,28606,32346,DIGITAL,SCALE,HOBART,,451292682,SF,,30 LB,12 MONTH,,0
9426439,28607,32090,DIGITAL,SCALE,PSC,,0013534,6,,30 LB,12 MONTH,,1
9426440,28608,40348,HANGER,SCALE,DETECTO,,17013404,PRO,,30 LB,12 MONTH,,1
9426441,28609,40348,HANGER,SCALE,DETECTO,,17013402,PRO,,30 LB,12 MONTH,,1
9426442,28610,30304,DIGITAL,SCALE,HOBART,,1158260,KIT,,30 LB,12 MONTH,,1
9426443,28611,30304,DIGITAL,SCALE,METTLER,,4710454,MT WRAP,,30 LB,12 MONTH,,1
9426444,28612,30304,PLATFORM,SCALE,METTLER,,57047085,MT,,30 LB,12 MONTH,,1
9426445,28613,31353,DIGITAL,SCALE,HOBART,,451128748,D,,30 LB,12 MONTH,,1
9426446,28614,31353,DIGITAL,SCALE,HOBART,,451158719,D,,30 LB,12 MONTH,,0
9426447,28615,30575,HANGER,SCALE,DETECTO,,17025875,PRO HONEY,,30 LB,12 MONTH,,1
9426448,28616,30575,HANGER,SCALE,DETECTO,,17025879,PRO HANGER,,30 LB,12 MONTH,,1
9426449,28617,32016,DIGITAL,SCALE,TEC,,10986,R,,30 LB,12 MONTH,,1
9426450,28618,32005,DIGITAL,SCALE,TORREY,,552,D,,30 LB,12 MONTH,,0
9426451,28620,31985,DIGITAL,SCALE,CAS,,2900365,R,,30 LB,12 MONTH,,0
9426452,28621,31985,DIGITAL,SCALE,CAS,,0589,R,,30 LB,12 MONTH,,0
9426453,28622,31985,DIGITAL,SCALE,TEC,,00358,SP,,30 LB,12 MONTH,,1
9426454,28637,33154,DIGITAL,SCALE,BIZERBA,,11321816,SF,,30 LB,12 MONTH,,1
9426455,28638,33154,DIGITAL,SCALE,BIZERBA,,11316689,BK,,30 LB,12 MONTH,,1
9426456,28639,33154,DIGITAL,SCALE,BIZERBA,,11316713,BK,,30 LB,12 MONTH,,1
9426457,28640,33154,DIGITAL,SCALE,BIZERBA,,11316714,PF,,30 LB,12 MONTH,,1
9426458,28641,33154,DIGITAL,SCALE,BIZERBA,,11316715,PF,,30 LB,12 MONTH,,1
9426459,28642,33154,DIGITAL,SCALE,BIZERBA,,11316701,D,,30 LB,12 MONTH,,1
9426460,28643,33154,DIGITAL,SCALE,BIZERBA,,11316709,D,,30 LB,12 MONTH,,1
9426461,28644,33154,DIGITAL,SCALE,BIZERBA,,11316716,CH,,30 LB,12 MONTH,,1
9426462,28645,33154,DIGITAL,SCALE,BIZERBA,,11319617,BULK2,,30 LB,12 MONTH,,1
9426463,28646,30357,DIGITAL,SCALE,HOBART,,451159709,D,,30 LB,12 MONTH,,0
9426464,28647,30357,DIGITAL,SCALE,OHAUS,,011533,MT,,30 LB,12 MONTH,,1
9426465,28648,30357,DIGITAL,SCALE,DATALOGIC,,55453,16,,30 LB,12 MONTH,,1
9426466,28654,31928,DIGITAL,SCALE,DATALOGIC,,02078,BREAK,,30 LB,12 MONTH,,1
9426467,28655,31928,DIGITAL,SCALE,DATALOGIC,,55225,SELF KIOSK,,30 LB,12 MONTH,,1
9426468,28656,31928,DIGITAL,SCALE,DATALOGIC,,55342,SELF KIOSK,,30 LB,12 MONTH,,1
9426469,28657,31928,DIGITAL,SCALE,OHAUS,,00838,CURB CART,,30 LB,12 MONTH,,1
9426470,28659,40493,DIGITAL,SCALE,ELECTRONIC,,99345570,,,30 LB,12 MONTH,REJECTED,1
9426471,28660,40493,DIGITAL,SCALE,OHAUS,,80920655,,,30 LB,12 MONTH,REJECTED,1
9426472,28665,30316,DIGITAL,SCALE,PITNEY BOWES,,20625,METER,,30 LB,12 MONTH,,1
9426473,28680,31975,DIGITAL,SCALE,HOBART,,451150360,SF,,30 LB,12 MONTH,,1
9426474,28681,31975,DIGITAL,SCALE,DATALOGIC,,55243,SELF KIOSK,,30 LB,12 MONTH,,1
9426475,28682,31975,DIGITAL,SCALE,HOBART,,451160770,SF,,30 LB,12 MONTH,,0
9426476,28683,31975,DIGITAL,SCALE,HOBART,,451160388,SF,,30 LB,12 MONTH,,1
9426477,28684,31975,DIGITAL,SCALE,HOBART,,451144107,SF,,30 LB,12 MONTH,,0
9426478,28685,31975,DIGITAL,SCALE,HOBART,,451159186,SF,,30 LB,12 MONTH,,0
9426479,37283,41009,PLATFORM,SCALE,LOCOSC,,700020,,,60 LB,12 MONTH,,0
9426480,37284,41008,DIGITAL,SCALE,CAS,,0250046,,,30 LB,12 MONTH,,0
9426481,37285,40463,DIGITAL,SCALE,TORREY,,004959,,,30 LB,12 MONTH,,0
9426482,37286,31673,DIGITAL,SCALE,HOBART,,451144207,D,,30 LB,12 MONTH,,1
9426483,37287,30233,DIGITAL,SCALE,DATALOGIC,,12734,,,30 LB,12 MONTH,,1
9426484,37288,32034,POSTAL,SCALE,METTLER,,2020090,MT,,30 LB,12 MONTH,,0
9426485,37289,32034,DIGITAL,SCALE,METTLER,,303736931,MT,,30 LB,12 MONTH,,1
9426486,37663,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,6080,,,,60 MONTH,CARNEGIE,0
9426487,37664,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16773,,,,60 MONTH,CARNEGIE,0
9426488,37665,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,5042,,,,60 MONTH,CARNEGIE,0
9426489,37672,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16750,,,,60 MONTH,CARNEGIE,0
9426490,37692,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,187979,,,,60 MONTH,CARNEGIE-REJECTED,0
9426491,37693,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,10735,,,,60 MONTH,CARNEGIE-REJECTED,0
9426492,37694,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,618,,,,60 MONTH,CARNEGIE-REJECTED,0
9426493,37695,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,11815,,,,60 MONTH,CARNEGIE,0
9426494,37696,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,619,,,,60 MONTH,CARNEGIE,0
9426495,37697,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,366993,,,,60 MONTH,CARNEGIE,0
9426496,37698,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,188001,,,,60 MONTH,CARNEGIE,0
9426497,37699,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16771,,,,60 MONTH,CARNEGIE,0
9426498,37700,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16703,,,,60 MONTH,CARNEGIE,0
9426499,37701,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16777,,,,60 MONTH,CARNEGIE,0
9426500,37702,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,000907,,,,60 MONTH,CARNEGIE,0
9426501,37703,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,620,,,,60 MONTH,CARNEGIE-REJECTED,0
9426502,37704,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,366996,,,,60 MONTH,CARNEGIE-REJECTED,0
9426503,37705,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16770,,,,60 MONTH,CARNEGIE-REJECTED,0
9426504,37706,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,366994,,,,60 MONTH,CARNEGIE,0
9426505,37707,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,64255,,,,60 MONTH,CARNEGIE,0
9426506,37708,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16738,,,,60 MONTH,CARNEGIE,0
9426507,37709,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,64227,,,,60 MONTH,CARNEGIE,0
9426508,37710,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,64224,,,,60 MONTH,CARNEGIE,0
9426509,37711,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,64236,,,,60 MONTH,CARNEGIE,0
9426510,37712,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,625,,,,60 MONTH,CARNEGIE,0
9426511,37713,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,626,,,,60 MONTH,CARNEGIE,0
9426512,37714,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,154753,,,,60 MONTH,CARNEGIE,0
9426513,37715,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,656,,,,60 MONTH,CARNEGIE-REJECTED,0
9426514,37716,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,657,,,,60 MONTH,CARNEGIE,0
9426515,37717,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,658,,,,60 MONTH,CARNEGIE,0
9426516,37718,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,659,,,,60 MONTH,CARNEGIE,0
9426517,37719,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,660,,,,60 MONTH,CARNEGIE,0
9426518,37720,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,5000874,,,,60 MONTH,CARNEGIE-REJECTED,0
9426519,37721,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,5000879,,,,60 MONTH,CARNEGIE,0
9426520,37722,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,700,,,,60 MONTH,CARNEGIE-REJECTED,0
9426521,37723,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,701,,,,60 MONTH,CARNEGIE-REJECTED,0
9426522,37724,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,366995,,,,60 MONTH,CARNEGIE-REJECTED,0
9426523,37725,40477,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,16758,,,,60 MONTH,CARNEGIE,0
9426524,37726,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,6976,,,,60 MONTH,1-REJECTED,0
9426525,37727,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,6958,,,,60 MONTH,2,0
9426526,37728,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,112899,,,,60 MONTH,3,0
9426527,37729,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69827,,,,60 MONTH,4,0
9426528,37730,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69867,,,,60 MONTH,5,0
9426529,37731,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,004077,,,,60 MONTH,6,0
9426530,37732,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69853,,,,60 MONTH,7,0
9426531,37733,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,366302,,,,60 MONTH,8,0
9426532,37734,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69828,,,,60 MONTH,9,0
9426533,37735,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69840,,,,60 MONTH,10,0
9426534,37736,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,008734,,,,60 MONTH,11,0
9426535,37737,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69832,,,,60 MONTH,12,0
9426536,37738,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69846,,,,60 MONTH,13-REJECTED,0
9426537,37740,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,184712,,,,60 MONTH,15,0
9426538,37741,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,238772,,,,60 MONTH,16,0
9426539,37742,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,238768,,,,60 MONTH,17-REJECTED,0
9426540,37743,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,005842,,,,60 MONTH,18,0
9426541,37744,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69862,,,,60 MONTH,19-REJECTED,0
9426542,37753,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69865,,,,60 MONTH,28,0
9426543,37754,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,9011,,,,60 MONTH,29,0
9426544,37755,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69883,,,,60 MONTH,30,0
9426545,37756,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,112900,,,,60 MONTH,31,0
9426546,37757,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,9922,,,,60 MONTH,32,0
9426547,37758,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,69856,,,,60 MONTH,33,0
9426548,37759,32744,PARKING METER,TIMING,DUNCAN INDUSTRIES,5090-1,9212,,,,60 MONTH,34,0
9426549,37360,31520,PARKING METER,TIMING,CALE AMERICA,,00651,,,,60 MONTH,SQUIRREL HILL,0
9426550,37361,31520,PARKING METER,TIMING,CALE AMERICA,,00621,,,,60 MONTH,SQUIRREL HILL,0
9426551,37364,31520,PARKING METER,TIMING,CALE AMERICA,,01745,,,,60 MONTH,SQUIRREL HILL,0
9426552,37381,31520,PARKING METER,TIMING,CALE AMERICA,,00282,,,,60 MONTH,UPTOWN 1,0
9426553,37382,31520,PARKING METER,TIMING,CALE AMERICA,,00263,,,,60 MONTH,UPTOWN 1,0
9426554,37383,31520,PARKING METER,TIMING,CALE AMERICA,,00288,,,,60 MONTH,UPTOWN 1,0
9426555,37384,31520,PARKING METER,TIMING,CALE AMERICA,,00258,,,,60 MONTH,UPTOWN 1,0
9426556,37385,31520,PARKING METER,TIMING,CALE AMERICA,,00524,,,,60 MONTH,UPTOWN 1,0
9426557,37386,31520,PARKING METER,TIMING,CALE AMERICA,,01948,,,,60 MONTH,UPTOWN 2-REJECTED,0
9426558,37387,31520,PARKING METER,TIMING,CALE AMERICA,,02064,,,,60 MONTH,UPTOWN 2-REJECTED,0
9426559,37388,31520,PARKING METER,TIMING,CALE AMERICA,,01916,,,,60 MONTH,UPTOWN 2 ,0
9426560,37389,31520,PARKING METER,TIMING,CALE AMERICA,,01905,,,,60 MONTH,UPTOWN 2,0
9426561,37390,31520,PARKING METER,TIMING,CALE AMERICA,,01913,,,,60 MONTH,UPTOWN 2,0
9426562,37391,31520,PARKING METER,TIMING,CALE AMERICA,,01858,,,,60 MONTH,UPTOWN 2,0
9426563,37392,31520,PARKING METER,TIMING,CALE AMERICA,,01859,,,,60 MONTH,UPTOWN 2,0
9426564,37393,31520,PARKING METER,TIMING,CALE AMERICA,,01952,,,,60 MONTH,UPTOWN 2,0
9426565,37394,31520,PARKING METER,TIMING,CALE AMERICA,,01912,,,,60 MONTH,UPTOWN 2,0
9426566,37395,31520,PARKING METER,TIMING,CALE AMERICA,,01951,,,,60 MONTH,UPTOWN 2,0
9426567,37396,31520,PARKING METER,TIMING,CALE AMERICA,,01957,,,,60 MONTH,UPTOWN 2,0
9426568,37397,31520,PARKING METER,TIMING,CALE AMERICA,,018080,,,,60 MONTH,UPTOWN 2,0
9426569,37398,31520,PARKING METER,TIMING,CALE AMERICA,,01878,,,,60 MONTH,UPTOWN 2,0
9426570,37399,31520,PARKING METER,TIMING,CALE AMERICA,,01882,,,,60 MONTH,UPTOWN 2,0
9426571,37400,31520,PARKING METER,TIMING,CALE AMERICA,,01874,,,,60 MONTH,UPTOWN 2,0
9426572,37401,31520,PARKING METER,TIMING,CALE AMERICA,,01884,,,,60 MONTH,UPTOWN 2-REJECTED,0
9426573,37402,31520,PARKING METER,TIMING,CALE AMERICA,,01906,,,,60 MONTH,UPTOWN 2,0
9426574,37403,31520,PARKING METER,TIMING,CALE AMERICA,,01949,,,,60 MONTH,UPTOWN 2,0
9426575,37404,31520,PARKING METER,TIMING,CALE AMERICA,,01953,,,,60 MONTH,UPTOWN 2,0
9426576,37405,31520,PARKING METER,TIMING,CALE AMERICA,,01914,,,,60 MONTH,UPTOWN 2-REJECTED,0
